datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9773809523809524,0.9571428571428571,0.9838095238095239,0.9813492063492063,0.9793650793650794,0.9029365079365078,0.9904761904761905,0.9039682539682541,0.9761904761904763,0.9896825396825397
