datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.928452380952381,0.9625,0.9857142857142858,0.9813492063492063,0.9751984126984128,0.9014285714285715,0.9863095238095237,0.9125,0.9720238095238095,0.984920634920635
