datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.7690476190476191,0.8652380952380951,0.7883333333333333,0.8452380952380952,0.6728571428571429,0.6678571428571429,0.812142857142857,0.7935714285714285,0.6921428571428572,0.7635714285714286
