datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9666666666666668,0.9333333333333333,0.9,0.9666666666666668,0.9533333333333334,0.9466666666666667,0.9466666666666667,0.9533333333333334,0.8533333333333333,0.8799999999999999
