datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9597306397306398,0.9531313131313132,0.9129966329966331,0.9663299663299663,0.952996632996633,0.9528619528619527,0.9528619528619527,0.9325084175084175,0.8587037037037037,0.8996982646982647
