datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9245634920634924,0.9576190476190478,0.9830158730158731,0.985,0.975925925925926,0.9006481481481481,0.9841269841269842,0.924537037037037,0.971904761904762,0.9657539682539683
