datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.7904834054834055,0.8849729437229437,0.8064470945720947,0.8574213286713286,0.7070405942097118,0.6849696137196137,0.8250176212676215,0.8025777000777001,0.7118384393384392,0.773955488955489
