datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.6966068376068375,0.6951994301994302,0.7313931623931623,0.7057321937321936,0.713871794871795,0.6802735042735042,0.7315641025641026,0.7117891737891737,0.7201623931623932,0.6426809116809116
