datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.8885582010582012,0.9533333333333334,0.9114285714285716,0.9722222222222223,0.9604761904761906,0.9477777777777778,0.9477777777777778,0.958888888888889,0.8705555555555555,0.9365873015873017
