datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.7724623524623525,0.9462121212121213,0.8979546379546377,0.9664646464646465,0.9531313131313132,0.9525757575757577,0.9458417508417509,0.9323737373737373,0.8566583416583416,0.8556243756243755
