datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9807539682539683,0.9581349206349208,0.985515873015873,0.9861111111111113,0.9805555555555557,0.9127248677248678,0.9896825396825397,0.9370454545454544,0.9753968253968255,0.9891666666666665
