datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9604761904761906,0.9549206349206351,0.9203968253968254,0.9660317460317461,0.9583333333333334,0.9587301587301589,0.9682539682539684,0.9626984126984128,0.8676984126984127,0.8728042328042329
