datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9200000000000002,0.9533333333333334,0.9000000000000001,0.9666666666666668,0.9533333333333334,0.9266666666666667,0.9466666666666667,0.9333333333333333,0.8533333333333335,0.9066666666666666
