datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9533333333333334,0.9466666666666667,0.9066666666666666,0.9600000000000002,0.9533333333333334,0.9466666666666667,0.96,0.9533333333333334,0.8466666666666667,0.8333333333333334
