datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.8554761904761905,0.8507142857142856,0.7457142857142857,0.8557142857142855,0.6966666666666667,0.7011904761904761,0.836904761904762,0.8269047619047619,0.6823809523809524,0.7645238095238096
