datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9038082288082288,0.9501372701372702,0.9823361823361821,0.9878062678062678,0.977974617974618,0.9119745994745996,0.9778203278203279,0.8945546827899769,0.977881377881378,0.9817765567765567
