datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9600000000000002,0.9466666666666667,0.9000000000000001,0.9666666666666666,0.96,0.9533333333333335,0.9466666666666667,0.9533333333333334,0.8533333333333333,0.8800000000000001
