datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9600000000000002,0.9533333333333335,0.9133333333333334,0.9666666666666666,0.9533333333333335,0.9533333333333334,0.9533333333333334,0.9333333333333333,0.8600000000000001,0.9066666666666668
