datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9725330225330225,0.9561549561549562,0.9888500388500387,0.9885714285714287,0.9727117327117327,0.8928957262780793,0.9784304584304582,0.8757035557035557,0.9674048174048174,0.9681374181374182
