datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9644444444444444,0.9511111111111111,0.9005555555555557,0.9700000000000001,0.9644444444444445,0.9611111111111112,0.958888888888889,0.9549206349206351,0.8596031746031747,0.9068650793650794
