datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9722222222222223,0.9504761904761905,0.923531746031746,0.9722222222222223,0.9571428571428573,0.9642857142857142,0.9626984126984128,0.961309523809524,0.8832539682539682,0.9216269841269842
