datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9101307189542485,0.9607843137254901,0.9830065359477125,0.9888888888888889,0.9722222222222221,0.8882352941176471,0.9888888888888889,0.8879084967320262,0.9718954248366014,0.9718954248366014
