datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9666666666666668,0.9466666666666667,0.9,0.9666666666666668,0.9533333333333335,0.9466666666666669,0.9466666666666669,0.9533333333333335,0.86,0.8800000000000001
