datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.7866666666666667,0.9466666666666667,0.8933333333333333,0.9666666666666666,0.9533333333333334,0.9400000000000001,0.9400000000000001,0.9533333333333334,0.86,0.8666666666666668
