datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9722222222222221,0.9552287581699346,0.9888888888888889,0.977124183006536,0.9718954248366014,0.9104575163398693,0.9830065359477125,0.9212418300653595,0.9666666666666666,0.9774509803921569
