datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9666666666666666,0.9400000000000001,0.9066666666666668,0.9666666666666666,0.9466666666666667,0.9533333333333334,0.9533333333333334,0.9466666666666669,0.8666666666666666,0.8933333333333335
