datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9282539682539683,0.9611111111111112,0.9104761904761907,0.9722222222222223,0.9611111111111112,0.9322222222222223,0.9533333333333334,0.9415873015873016,0.8572222222222223,0.9268650793650794
