datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9191750841750842,0.9528619528619527,0.8990404040404041,0.9663299663299663,0.9528619528619527,0.9263299663299664,0.9462626262626262,0.9325084175084175,0.8522558922558924,0.9026684426684426
