datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9644444444444445,0.9477777777777779,0.9072222222222223,0.9700000000000001,0.9533333333333335,0.9555555555555557,0.9477777777777779,0.9493650793650795,0.8611904761904763,0.9228968253968256
