datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9213863913863914,0.9564968364968365,0.9836829836829837,0.9821689421689422,0.973053613053613,0.899478946978947,0.9835586635586637,0.9090492840492841,0.9672804972804971,0.984049284049284
