datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.12133699633699635,0.9457744107744107,0.8905472305472305,0.9659090909090908,0.9520202020202019,0.9386868686868686,0.939107744107744,0.939107744107744,0.848148333148333,0.8582349132349133
