datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.6704729344729345,0.6936894586894586,0.7307407407407409,0.714925925925926,0.7249173789173788,0.6877407407407408,0.7279943019943019,0.7299999999999999,0.7208660968660969,0.648005698005698
