datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.760124135124135,0.9458417508417508,0.8899748399748401,0.966043771043771,0.9524410774410773,0.9388215488215488,0.9393771043771044,0.9525757575757575,0.8553396603396604,0.8597463647463647
