datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.9719269619269619,0.954072594072594,0.9774540274540275,0.9757263107263107,0.966934546934547,0.898895309483545,0.977055167055167,0.889016539016539,0.9664257964257965,0.9777570577570579
