datasets,gravity,knn,lg,svm,nb,dt,rf,ad,nc,sgd
sonar,0.8048280423280423,0.9522222222222222,0.9223809523809525,0.9644444444444445,0.9666666666666668,0.9415873015873016,0.9626984126984126,0.9531746031746031,0.8604761904761904,0.9178174603174604
